crop,Location,Year,Plot,Trt,Herbicide,Rate (oz/A),GPA,species,dens,densitym,control
corn,Arlington,2019,214,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Arlington,2019,307,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Arlington,2019,415,9,Acuron Flexi,2.25,15,lambs,0,0,99
corn,Arlington,2019,109,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Arlington,2019,214,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Arlington,2019,307,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Arlington,2019,415,9,Acuron Flexi,2.25,15,grass,0,0,99
corn,Arlington,2019,102,2,Resicore,1.75,5,common ragweed,1,5.4,99
corn,Arlington,2019,207,2,Resicore,1.75,5,common ragweed,0,0,99
corn,Arlington,2019,305,2,Resicore,1.75,5,common ragweed,0,0,99
corn,Arlington,2019,410,2,Resicore,1.75,5,common ragweed,0,0,99
corn,Arlington,2019,114,14,Anthem Maxx,4,15,velvetleaf,1,5.4,75
corn,Arlington,2019,209,14,Anthem Maxx,4,15,velvetleaf,0,0,99
corn,Arlington,2019,313,14,Anthem Maxx,4,15,velvetleaf,2,10.8,85
corn,Arlington,2019,402,14,Anthem Maxx,4,15,velvetleaf,2,10.8,95
corn,Arlington,2019,114,14,Anthem Maxx,4,15,lambs,0,0,99
corn,Arlington,2019,209,14,Anthem Maxx,4,15,lambs,0,0,99
corn,Arlington,2019,313,14,Anthem Maxx,4,15,lambs,0,0,99
corn,Arlington,2019,402,14,Anthem Maxx,4,15,lambs,0,0,99
corn,Arlington,2019,114,14,Anthem Maxx,4,15,grass,0,0,99
corn,Arlington,2019,209,14,Anthem Maxx,4,15,grass,0,0,99
corn,Arlington,2019,313,14,Anthem Maxx,4,15,grass,0,0,99
corn,Arlington,2019,402,14,Anthem Maxx,4,15,grass,0,0,99
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,common ragweed,1.5,12,85
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,common ragweed,2,16,95
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,common ragweed,2.5,20,80
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,common ragweed,1.5,12,85
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,lambs,0.5,4,88
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,lambs,0.5,4,90
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,lambs,0,0,85
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,velvetleaf,1,8,90
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,velvetleaf,0.5,4,90
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,velvetleaf,0.5,4,90
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,velvetleaf,0.5,4,90
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,grass,2,16,88
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,grass,0.5,4,95
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,grass,9.5,76,70
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,grass,7,56,60
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,smartweed,1,8,99
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,smartweed,0,0,99
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,smartweed,0,0,99
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,smartweed,0,0,99
soybean,Arlington,2018,105,5,Canopy DF,2.25,17.5,eb nightshade,0.5,4,99
soybean,Arlington,2018,201,5,Canopy DF,2.25,17.5,eb nightshade,1,8,99
soybean,Arlington,2018,307,5,Canopy DF,2.25,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,413,5,Canopy DF,2.25,17.5,eb nightshade,1,8,99
soybean,Arlington,2018,110,10,Verdict,5,17.5,common ragweed,1,8,70
soybean,Arlington,2018,206,10,Verdict,5,17.5,common ragweed,0.5,4,90
soybean,Arlington,2018,316,10,Verdict,5,17.5,common ragweed,0,0,96
soybean,Arlington,2018,405,10,Verdict,5,17.5,common ragweed,0,0,90
soybean,Arlington,2018,110,10,Verdict,5,17.5,lambs,1.5,12,95
soybean,Arlington,2018,206,10,Verdict,5,17.5,lambs,1,8,95
soybean,Arlington,2018,316,10,Verdict,5,17.5,lambs,1,8,92
soybean,Arlington,2018,405,10,Verdict,5,17.5,lambs,0,0,98
soybean,Arlington,2018,110,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Arlington,2018,206,10,Verdict,5,17.5,velvetleaf,1,8,95
soybean,Arlington,2018,316,10,Verdict,5,17.5,velvetleaf,1,8,90
soybean,Arlington,2018,405,10,Verdict,5,17.5,velvetleaf,0.5,4,95
soybean,Arlington,2018,110,10,Verdict,5,17.5,grass,6,48,90
soybean,Arlington,2018,206,10,Verdict,5,17.5,grass,0.5,4,95
soybean,Arlington,2018,316,10,Verdict,5,17.5,grass,2,16,80
soybean,Arlington,2018,405,10,Verdict,5,17.5,grass,2.5,20,95
soybean,Arlington,2018,110,10,Verdict,5,17.5,smartweed,0,0,99
soybean,Arlington,2018,206,10,Verdict,5,17.5,smartweed,0,0,99
soybean,Arlington,2018,316,10,Verdict,5,17.5,smartweed,0,0,99
soybean,Arlington,2018,405,10,Verdict,5,17.5,smartweed,0,0,99
soybean,Arlington,2018,110,10,Verdict,5,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,206,10,Verdict,5,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,316,10,Verdict,5,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,405,10,Verdict,5,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,115,15,Fierce,4,17.5,common ragweed,0.5,4,92
soybean,Arlington,2018,211,15,Fierce,4,17.5,common ragweed,1,8,90
soybean,Arlington,2018,302,15,Fierce,4,17.5,common ragweed,0.5,4,95
soybean,Arlington,2018,408,15,Fierce,4,17.5,common ragweed,0,0,95
soybean,Arlington,2018,115,15,Fierce,4,17.5,lambs,0.5,4,98
soybean,Arlington,2018,211,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2018,302,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2018,408,15,Fierce,4,17.5,lambs,1,8,85
soybean,Arlington,2018,115,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2018,211,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2018,302,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2018,408,15,Fierce,4,17.5,velvetleaf,0,0,90
soybean,Arlington,2018,115,15,Fierce,4,17.5,grass,0.5,4,99
soybean,Arlington,2018,211,15,Fierce,4,17.5,grass,2,16,90
soybean,Arlington,2018,302,15,Fierce,4,17.5,grass,0,0,99
soybean,Arlington,2018,408,15,Fierce,4,17.5,grass,6.5,52,80
soybean,Arlington,2018,115,15,Fierce,4,17.5,smartweed,0,0,99
soybean,Arlington,2018,211,15,Fierce,4,17.5,smartweed,0,0,99
soybean,Arlington,2018,302,15,Fierce,4,17.5,smartweed,0,0,99
soybean,Arlington,2018,408,15,Fierce,4,17.5,smartweed,0,0,99
soybean,Arlington,2018,115,15,Fierce,4,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,211,15,Fierce,4,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,302,15,Fierce,4,17.5,eb nightshade,0,0,99
soybean,Arlington,2018,408,15,Fierce,4,17.5,eb nightshade,0,0,99
soybean,Janesville,2018,105,5,Canopy DF,2.25,17.5,giant ragweed,3.5,28,10
soybean,Janesville,2018,201,5,Canopy DF,2.25,17.5,giant ragweed,2,16,60
soybean,Janesville,2018,309,5,Canopy DF,2.25,17.5,giant ragweed,1,8,90
soybean,Janesville,2018,415,5,Canopy DF,2.25,17.5,giant ragweed,2,16,15
soybean,Janesville,2018,105,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Janesville,2018,201,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Janesville,2018,309,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Janesville,2018,415,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Janesville,2018,105,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,201,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,309,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,415,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,105,5,Canopy DF,2.25,17.5,grass,0,0,99
soybean,Janesville,2018,201,5,Canopy DF,2.25,17.5,grass,6,48,35
soybean,Janesville,2018,309,5,Canopy DF,2.25,17.5,grass,0,0,99
soybean,Janesville,2018,415,5,Canopy DF,2.25,17.5,grass,0,0,99
soybean,Janesville,2018,105,5,Canopy DF,2.25,17.5,pigweed,0,0,99
soybean,Janesville,2018,201,5,Canopy DF,2.25,17.5,pigweed,0,0,99
soybean,Janesville,2018,309,5,Canopy DF,2.25,17.5,pigweed,0,0,99
soybean,Janesville,2018,415,5,Canopy DF,2.25,17.5,pigweed,0,0,99
soybean,Janesville,2018,110,10,Verdict,5,17.5,giant ragweed,0.5,4,90
soybean,Janesville,2018,213,10,Verdict,5,17.5,giant ragweed,2.5,20,25
soybean,Janesville,2018,304,10,Verdict,5,17.5,giant ragweed,1.5,12,35
soybean,Janesville,2018,410,10,Verdict,5,17.5,giant ragweed,0.5,4,85
soybean,Janesville,2018,110,10,Verdict,5,17.5,lambs,0,0,99
soybean,Janesville,2018,213,10,Verdict,5,17.5,lambs,0,0,99
soybean,Janesville,2018,304,10,Verdict,5,17.5,lambs,0,0,90
soybean,Janesville,2018,410,10,Verdict,5,17.5,lambs,0,0,99
soybean,Janesville,2018,110,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,213,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,304,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,410,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,110,10,Verdict,5,17.5,grass,0,0,99
soybean,Janesville,2018,213,10,Verdict,5,17.5,grass,0.5,4,80
soybean,Janesville,2018,304,10,Verdict,5,17.5,grass,0,0,99
soybean,Janesville,2018,410,10,Verdict,5,17.5,grass,0.5,4,90
soybean,Janesville,2018,110,10,Verdict,5,17.5,pigweed,0,0,99
soybean,Janesville,2018,213,10,Verdict,5,17.5,pigweed,0,0,99
soybean,Janesville,2018,304,10,Verdict,5,17.5,pigweed,0,0,99
soybean,Janesville,2018,410,10,Verdict,5,17.5,pigweed,0,0,99
soybean,Janesville,2018,115,15,Fierce,4,17.5,giant ragweed,1.5,12,35
soybean,Janesville,2018,208,15,Fierce,4,17.5,giant ragweed,1,8,90
soybean,Janesville,2018,310,15,Fierce,4,17.5,giant ragweed,0.5,4,90
soybean,Janesville,2018,404,15,Fierce,4,17.5,giant ragweed,0.5,4,90
soybean,Janesville,2018,115,15,Fierce,4,17.5,lambs,1,8,99
soybean,Janesville,2018,208,15,Fierce,4,17.5,lambs,0,0,99
soybean,Janesville,2018,310,15,Fierce,4,17.5,lambs,0,0,99
soybean,Janesville,2018,404,15,Fierce,4,17.5,lambs,0,0,99
soybean,Janesville,2018,115,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,208,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,310,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,404,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Janesville,2018,115,15,Fierce,4,17.5,grass,0,0,99
soybean,Janesville,2018,208,15,Fierce,4,17.5,grass,0,0,99
soybean,Janesville,2018,310,15,Fierce,4,17.5,grass,0,0,99
soybean,Janesville,2018,404,15,Fierce,4,17.5,grass,1,8,99
soybean,Janesville,2018,115,15,Fierce,4,17.5,pigweed,0,0,99
soybean,Janesville,2018,208,15,Fierce,4,17.5,pigweed,0,0,99
soybean,Janesville,2018,310,15,Fierce,4,17.5,pigweed,0,0,99
soybean,Janesville,2018,404,15,Fierce,4,17.5,pigweed,0,0,99
soybean,Arlington,2019,405,12,Fierce,4,5,common ragweed,1,5.4,98
soybean,Arlington,2019,105,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,105,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Arlington,2019,105,5,Canopy DF,2.25,17.5,grass,3,16.1,88
soybean,Arlington,2019,406,7,Verdict,5,5,common ragweed,1,5.4,92
soybean,Arlington,2019,211,5,Canopy DF,2.25,17.5,velvetleaf,1,5.4,96
soybean,Arlington,2019,211,5,Canopy DF,2.25,17.5,lambs,0,0,97
soybean,Arlington,2019,211,5,Canopy DF,2.25,17.5,grass,0,0,99
soybean,Arlington,2019,407,16,Check,0,0,common ragweed,1,5.4,92
soybean,Arlington,2019,310,5,Canopy DF,2.25,17.5,velvetleaf,0,0,95
soybean,Arlington,2019,310,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Arlington,2019,310,5,Canopy DF,2.25,17.5,grass,0,0,99
soybean,Arlington,2019,408,4,Canopy DF,2.25,15,common ragweed,2,10.8,88
soybean,Arlington,2019,401,5,Canopy DF,2.25,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,401,5,Canopy DF,2.25,17.5,lambs,0,0,99
soybean,Arlington,2019,401,5,Canopy DF,2.25,17.5,grass,0,0,95
soybean,Arlington,2019,409,15,Fierce,4,17.5,common ragweed,1,5.4,94
soybean,Arlington,2019,110,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,110,10,Verdict,5,17.5,lambs,0,0,99
soybean,Arlington,2019,110,10,Verdict,5,17.5,grass,1,5.4,80
soybean,Arlington,2019,410,1,Canopy DF,2.25,2.5,common ragweed,1,5.4,99
soybean,Arlington,2019,213,10,Verdict,5,17.5,velvetleaf,1,5.4,97
soybean,Arlington,2019,213,10,Verdict,5,17.5,lambs,1,5.4,96
soybean,Arlington,2019,213,10,Verdict,5,17.5,grass,0,0,93
soybean,Arlington,2019,411,6,Verdict,5,2.5,common ragweed,2,10.8,87
soybean,Arlington,2019,305,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,305,10,Verdict,5,17.5,lambs,0,0,99
soybean,Arlington,2019,305,10,Verdict,5,17.5,grass,3,16.1,80
soybean,Arlington,2019,412,2,Canopy DF,2.25,5,common ragweed,4,21.5,90
soybean,Arlington,2019,416,10,Verdict,5,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,416,10,Verdict,5,17.5,lambs,0,0,95
soybean,Arlington,2019,416,10,Verdict,5,17.5,grass,0,0,99
soybean,Arlington,2019,413,14,Fierce,4,15,common ragweed,0,0,95
soybean,Arlington,2019,115,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,115,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2019,115,15,Fierce,4,17.5,grass,0,0,99
soybean,Arlington,2019,414,11,Fierce,4,2.5,common ragweed,1,5.4,99
soybean,Arlington,2019,212,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,212,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2019,212,15,Fierce,4,17.5,grass,0,0,99
soybean,Arlington,2019,415,3,Canopy DF,2.25,10,common ragweed,0,0,99
soybean,Arlington,2019,308,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,308,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2019,308,15,Fierce,4,17.5,grass,0,0,99
soybean,Arlington,2019,416,10,Verdict,5,17.5,common ragweed,0,0,92
soybean,Arlington,2019,409,15,Fierce,4,17.5,velvetleaf,0,0,99
soybean,Arlington,2019,409,15,Fierce,4,17.5,lambs,0,0,99
soybean,Arlington,2019,409,15,Fierce,4,17.5,grass,0,0,99
corn,Arlington,2018,105,5,Resicore,1.75,17.5,common ragweed,0,0,99
corn,Arlington,2018,207,5,Resicore,1.75,17.5,common ragweed,0,0,95
corn,Arlington,2018,303,5,Resicore,1.75,17.5,common ragweed,0,0,90
corn,Arlington,2018,409,5,Resicore,1.75,17.5,common ragweed,0,0,95
corn,Arlington,2018,105,5,Resicore,1.75,17.5,lambs,0.5,4,88
corn,Arlington,2018,207,5,Resicore,1.75,17.5,lambs,0,0,95
corn,Arlington,2018,303,5,Resicore,1.75,17.5,lambs,0,0,90
corn,Arlington,2018,409,5,Resicore,1.75,17.5,lambs,1,8,75
corn,Arlington,2018,105,5,Resicore,1.75,17.5,velvetleaf,0,0,90
corn,Arlington,2018,207,5,Resicore,1.75,17.5,velvetleaf,0,0,95
corn,Arlington,2018,303,5,Resicore,1.75,17.5,velvetleaf,0,0,90
corn,Arlington,2018,409,5,Resicore,1.75,17.5,velvetleaf,0,0,90
corn,Arlington,2018,105,5,Resicore,1.75,17.5,grass,10,80,65
corn,Arlington,2018,207,5,Resicore,1.75,17.5,grass,4.5,36,70
corn,Arlington,2018,303,5,Resicore,1.75,17.5,grass,6,48,40
corn,Arlington,2018,409,5,Resicore,1.75,17.5,grass,4,32,75
corn,Arlington,2018,110,10,Acuron Flexi,2.25,17.5,common ragweed,0,0,99
corn,Arlington,2018,216,10,Acuron Flexi,2.25,17.5,common ragweed,0,0,99
corn,Arlington,2018,302,10,Acuron Flexi,2.25,17.5,common ragweed,0,0,90
corn,Arlington,2018,413,10,Acuron Flexi,2.25,17.5,common ragweed,0,0,90
corn,Arlington,2018,110,10,Acuron Flexi,2.25,17.5,lambs,0,0,98
corn,Arlington,2018,216,10,Acuron Flexi,2.25,17.5,lambs,0,0,95
corn,Arlington,2018,302,10,Acuron Flexi,2.25,17.5,lambs,0,0,90
corn,Arlington,2018,413,10,Acuron Flexi,2.25,17.5,lambs,0,0,95
corn,Arlington,2018,110,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,95
corn,Arlington,2018,216,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,95
corn,Arlington,2018,302,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,90
corn,Arlington,2018,413,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,90
corn,Arlington,2018,110,10,Acuron Flexi,2.25,17.5,grass,4.5,36,5
corn,Arlington,2018,216,10,Acuron Flexi,2.25,17.5,grass,1.5,12,90
corn,Arlington,2018,302,10,Acuron Flexi,2.25,17.5,grass,6.5,52,50
corn,Arlington,2018,413,10,Acuron Flexi,2.25,17.5,grass,7.5,60,95
corn,Arlington,2018,115,15,Anthem Maxx,4,17.5,common ragweed,0,0,80
corn,Arlington,2018,201,15,Anthem Maxx,4,17.5,common ragweed,1,8,20
corn,Arlington,2018,313,15,Anthem Maxx,4,17.5,common ragweed,0,0,10
corn,Arlington,2018,406,15,Anthem Maxx,4,17.5,common ragweed,2.5,20,20
corn,Arlington,2018,115,15,Anthem Maxx,4,17.5,lambs,8.5,68,10
corn,Arlington,2018,201,15,Anthem Maxx,4,17.5,lambs,3,24,20
corn,Arlington,2018,313,15,Anthem Maxx,4,17.5,lambs,6,48,10
corn,Arlington,2018,406,15,Anthem Maxx,4,17.5,lambs,1.5,12,20
corn,Arlington,2018,115,15,Anthem Maxx,4,17.5,velvetleaf,1,8,20
corn,Arlington,2018,201,15,Anthem Maxx,4,17.5,velvetleaf,0.5,4,20
corn,Arlington,2018,313,15,Anthem Maxx,4,17.5,velvetleaf,0.5,4,40
corn,Arlington,2018,406,15,Anthem Maxx,4,17.5,velvetleaf,1,8,20
corn,Arlington,2018,115,15,Anthem Maxx,4,17.5,grass,5,40,10
corn,Arlington,2018,201,15,Anthem Maxx,4,17.5,grass,4.5,36,20
corn,Arlington,2018,313,15,Anthem Maxx,4,17.5,grass,4.5,36,20
corn,Arlington,2018,406,15,Anthem Maxx,4,17.5,grass,4,32,20
corn,Janesville,2018,105,5,Resicore,1.75,17.5,giant ragweed,0.5,4,96
corn,Janesville,2018,210,5,Resicore,1.75,17.5,giant ragweed,0,0,99
corn,Janesville,2018,316,5,Resicore,1.75,17.5,giant ragweed,1.5,12,85
corn,Janesville,2018,407,5,Resicore,1.75,17.5,giant ragweed,0.5,4,90
corn,Janesville,2018,105,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Janesville,2018,210,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Janesville,2018,316,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Janesville,2018,407,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Janesville,2018,105,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Janesville,2018,210,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Janesville,2018,316,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Janesville,2018,407,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Janesville,2018,105,5,Resicore,1.75,17.5,grass,0,0,97
corn,Janesville,2018,210,5,Resicore,1.75,17.5,grass,0,0,98
corn,Janesville,2018,316,5,Resicore,1.75,17.5,grass,0,0,98
corn,Janesville,2018,407,5,Resicore,1.75,17.5,grass,0,0,98
corn,Janesville,2018,105,5,Resicore,1.75,17.5,pigweed,0,0,99
corn,Janesville,2018,210,5,Resicore,1.75,17.5,pigweed,0,0,99
corn,Janesville,2018,316,5,Resicore,1.75,17.5,pigweed,0,0,99
corn,Janesville,2018,407,5,Resicore,1.75,17.5,pigweed,0,0,99
corn,Janesville,2018,110,10,Acuron Flexi,2.25,17.5,giant ragweed,0.5,4,95
corn,Janesville,2018,204,10,Acuron Flexi,2.25,17.5,giant ragweed,0,0,99
corn,Janesville,2018,315,10,Acuron Flexi,2.25,17.5,giant ragweed,0.5,4,95
corn,Janesville,2018,405,10,Acuron Flexi,2.25,17.5,giant ragweed,1.5,12,92
corn,Janesville,2018,110,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Janesville,2018,204,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Janesville,2018,315,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Janesville,2018,405,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Janesville,2018,110,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Janesville,2018,204,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Janesville,2018,315,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Janesville,2018,405,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Janesville,2018,110,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Janesville,2018,204,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Janesville,2018,315,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Janesville,2018,405,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Janesville,2018,110,10,Acuron Flexi,2.25,17.5,pigweed,0,0,99
corn,Janesville,2018,204,10,Acuron Flexi,2.25,17.5,pigweed,0,0,99
corn,Janesville,2018,315,10,Acuron Flexi,2.25,17.5,pigweed,0,0,99
corn,Janesville,2018,405,10,Acuron Flexi,2.25,17.5,pigweed,0,0,99
corn,Janesville,2018,115,15,Anthem Maxx,4,17.5,giant ragweed,0.5,4,85
corn,Janesville,2018,212,15,Anthem Maxx,4,17.5,giant ragweed,1,8,85
corn,Janesville,2018,309,15,Anthem Maxx,4,17.5,giant ragweed,1.5,12,85
corn,Janesville,2018,401,15,Anthem Maxx,4,17.5,giant ragweed,1.5,12,40
corn,Janesville,2018,115,15,Anthem Maxx,4,17.5,lambs,1,8,90
corn,Janesville,2018,212,15,Anthem Maxx,4,17.5,lambs,0,0,99
corn,Janesville,2018,309,15,Anthem Maxx,4,17.5,lambs,0,0,99
corn,Janesville,2018,401,15,Anthem Maxx,4,17.5,lambs,0.5,4,80
corn,Janesville,2018,115,15,Anthem Maxx,4,17.5,velvetleaf,0,0,99
corn,Janesville,2018,212,15,Anthem Maxx,4,17.5,velvetleaf,0,0,99
corn,Janesville,2018,309,15,Anthem Maxx,4,17.5,velvetleaf,0,0,99
corn,Janesville,2018,401,15,Anthem Maxx,4,17.5,velvetleaf,0,0,99
corn,Janesville,2018,115,15,Anthem Maxx,4,17.5,grass,0,0,99
corn,Janesville,2018,212,15,Anthem Maxx,4,17.5,grass,0,0,99
corn,Janesville,2018,309,15,Anthem Maxx,4,17.5,grass,0,0,99
corn,Janesville,2018,401,15,Anthem Maxx,4,17.5,grass,0,0,99
corn,Janesville,2018,115,15,Anthem Maxx,4,17.5,pigweed,0,0,99
corn,Janesville,2018,212,15,Anthem Maxx,4,17.5,pigweed,0,0,99
corn,Janesville,2018,309,15,Anthem Maxx,4,17.5,pigweed,0,0,99
corn,Janesville,2018,401,15,Anthem Maxx,4,17.5,pigweed,0,0,99
corn,Arlington,2019,103,3,Resicore,1.75,10,common ragweed,0,0,99
corn,Arlington,2019,205,3,Resicore,1.75,10,common ragweed,0,0,99
corn,Arlington,2019,314,3,Resicore,1.75,10,common ragweed,0,0,99
corn,Arlington,2019,416,3,Resicore,1.75,10,common ragweed,0,0,99
corn,Arlington,2019,105,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Arlington,2019,211,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Arlington,2019,306,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Arlington,2019,412,5,Resicore,1.75,17.5,velvetleaf,0,0,99
corn,Arlington,2019,105,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Arlington,2019,211,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Arlington,2019,306,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Arlington,2019,412,5,Resicore,1.75,17.5,lambs,0,0,99
corn,Arlington,2019,105,5,Resicore,1.75,17.5,grass,0,0,99
corn,Arlington,2019,211,5,Resicore,1.75,17.5,grass,0,0,99
corn,Arlington,2019,306,5,Resicore,1.75,17.5,grass,1,5.4,99
corn,Arlington,2019,412,5,Resicore,1.75,17.5,grass,1,5.4,95
corn,Arlington,2019,104,4,Resicore,1.75,15,common ragweed,0,0,99
corn,Arlington,2019,210,4,Resicore,1.75,15,common ragweed,0,0,99
corn,Arlington,2019,302,4,Resicore,1.75,15,common ragweed,0,0,99
corn,Arlington,2019,413,4,Resicore,1.75,15,common ragweed,0,0,99
corn,Arlington,2019,110,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Arlington,2019,208,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Arlington,2019,301,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Arlington,2019,403,10,Acuron Flexi,2.25,17.5,velvetleaf,0,0,99
corn,Arlington,2019,110,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Arlington,2019,208,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Arlington,2019,301,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Arlington,2019,403,10,Acuron Flexi,2.25,17.5,lambs,0,0,99
corn,Arlington,2019,110,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Arlington,2019,208,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Arlington,2019,301,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Arlington,2019,403,10,Acuron Flexi,2.25,17.5,grass,0,0,99
corn,Arlington,2019,105,5,Resicore,1.75,17.5,common ragweed,0,0,99
corn,Arlington,2019,211,5,Resicore,1.75,17.5,common ragweed,0,0,99
